도서명,저자,출판사,발행연도,대출횟수,카테고리,저자소개,책소개
구의 증명,최진영,은행나무,년 월 일,14,소설시희곡,"['눈', '내리던', '날', '태어났다', '낮', '엔', '밤', '엔', '글', '쓰다가', '실천', '문학', '등단', '소설', '집', '팽이', '겨울방학', '장편소설', '옆', '스쳐', '간', '소녀', '이름', '끝나지', '않는', '노래', '죽지', '않았는가', '구의', '증명', '지는', '곳', '이제야', '꿈', '팽이', '겨울방학', '썼다', '앤솔러지', '장래', '희망', '함박눈', '썼다', '박범신', '공지영', '황현산', '심사', '위원', '만장일치', '한겨레문학상', '당선', '되었으며', '만해문학상', '백신애', '문학상', '신동엽문학상', '수상했다']","['먼저', '죽는다면', '먹을', '거야', '래야', '없이도', '죽지', '않고', '사랑', '후', '남겨진', '관', '숭고할', '아름다운', '이야기', '최진영', '소설', '구의', '증명', '사랑', '연인', '갑작스러운', '죽음', '겪게', '상실', '애도', '과정', '삶', '의미', '죽음', '의미', '되', '묻는', '소설', '작품', '최진영', '퇴색', '않는', '사랑', '가치', '전면', '내세우고', '아름다운', '문장', '감성', '이며', '애절한', '감수성', '젊고', '아름다운', '남녀', '열정', '사랑', '냉정한', '죽음', '대해', '세련된', '감성', '탁월한', '문체', '담아내고']"
아몬드,손원평,창비,년 월 일,13,소설시희곡,"['태어났다', '서강대', '사회학', '철학', '공부', '했고', '영화아카데미', '영화', '영화', '연출', '전공', '씨', '영화', '평론', '받았고', '과학기술', '창작', '문예', '공모', '믿어', '요로', '시나리오', '시놉시스', '부문', '수상했다', '정이', '안', '가는', '의미', '단편영화', '각본', '쓰고', '연출', '첫', '장편소설', '아몬드', '창비', '청소년', '문학상', '수상하여', '등단', '두', '번째', '장편소설', '서른', '반격', '주', '평화', '문학상', '아몬드', '서른', '반격', '일본', '서점', '대상', '수상했다', '장편소설', '프리즘', '소설', '집', '집']","['공감', '불능', '사회', '차가', '움', '녹이는', '아몬드', '매혹', '문체', '독특한', '캐릭터', '속', '도감', '넘치는', '전개', '고통', '공감', '능력', '깨우치게', '강력한', '소설', '영화', '강렬하고', '드라마', '팽팽', '완전히', '새로운', '소설', '나타났다', '감정', '느끼지', '못', '소년', '특별한', '성장', '이야기', '첫', '장', '강렬한', '사건', '시작', '페이지', '궁금해지게', '만드는', '흡입', '력', '강한', '작품', '감정', '무감각', '해진', '공감', '불능', '시대', '큰', '울림', '주는', '소설', '작품', '속', '인물', '관계', '맺고', '슬픔', '공감', '하며', '성장해', '나가는', '과정', '탁월하게', '묘사', '영화', '펼쳐지는', '극적', '사건', '매혹', '문체', '독자', '단숨', '사로잡을', '완득이', '위저드', '베이커리', '잇는', '창비', '청소년', '문학상', '수상작', '아몬드', '주인공', '윤재', '감정', '느끼는', '데', '어려움', '겪는', '독특한', '캐릭터', '말', '행동', '이면', '읽어', '내지', '못', '공포', '분노', '잘', '느끼지', '못', '윤재', '평범하게', '살아가려고', '버텨', '오고', '에게서', '남', '웃으면', '웃고', '호의', '보이', '면', '고맙다고', '말', '식', '주입', '식', '감정', '교육', '받기도', '곧이곧대로', '보는', '괴물', '이라고', '손가락질', '받던', '윤재', '날', '비극', '사건', '맡아', '가족', '잃게', '되면서', '홀로', '남는다', '모든', '잃었다고', '하던', '윤재', '곁', '새로운', '인연', '다가온다', '두운', '상처', '간직', '곤', '반대', '맑은', '감성', '지닌', '도라', '윤재', '돕고', '싶어', '심', '박사', '그러한', '인물', '윤재', '사이', '펼쳐지는', '이야기', '감정', '이해', '한다는', '어려운지', '그럼에도', '소중한', '일인', '지', '다시', '보게', '상실', '애도', '감정', '보듬을', '여유', '잃어버린', '채', '독자', '윤재', '응원', '마음', '되돌아볼', '기회', '얻을', '윤재', '덤덤한', '어조', '역설', '읽는', '이의', '더욱', '슬프게', '미며', '독자', '작품', '깊고', '진실한', '감정', '고양', '경험', '있을']"
채식주의자,한강,창비,년 월 일,13,소설시희곡,"['늦은', '태어났다', '연세대', '국문과', '졸업', '뒤', '문학', '사회', '시를', '발표', '이듬해', '신문', '신춘문예', '단편소설', '붉은', '닻', '당선', '되어', '작품', '활동', '시작', '장편소설', '검은', '사슴', '그대', '차가운', '손', '채식주의자', '바람', '분다', '가라', '희랍어', '소년', '온다', '소설', '집', '여수', '사랑', '열매', '노랑', '무늬', '영원', '시집', '서랍', '저녁', '넣어', '두었다', '만해문학상', '황순원문학상', '동리', '문학상', '이상문학상', '젊은', '예술가', '소설', '문학상', '수상했다', '한편', '출', '간', '채식주의자', '판', '출', '간', '대한', '호평', '기사', '뉴욕타임스', '여러', '언론', '소개', '되고', '맨', '부', '커', '인터내셔널', '수상하며', '폭력', '성과', '존엄', '질문', '던지는', '한강', '작품', '대한', '국내외', '관심', '높아지고', '만해문학상', '수상작', '소년', '온다의', '해외', '번역', '판권', '개국', '팔리며', '국문학', '활기', '해주고']","['인터내셔널', '부', '커', '산클레멘테', '문학상', '수상', '작전', '세계', '주목', '한강', '역작', '다시', '만나다', '인터내셔널', '부', '커', '수상하며', '국문학', '입지', '단계', '확장', '시킨', '한강', '장편소설', '채식주의자', '만에', '새로운', '장정', '선보인다', '상처', '받은', '영혼', '고통', '식물', '상상력', '강렬한', '결합', '정교한', '구성', '흡인', '력', '문체', '보여주는', '작품', '섬뜩한', '아름다', '움', '미학', '한강', '만의', '방식', '완성', '역작', '탄탄하고', '정교하며', '충격', '작품', '독자', '마음', '아마도', '꿈', '오래도록', '머물', '이라는', '평', '받으며', '인터내셔널', '부', '커', '수상했던', '채식주의자', '미국', '문학계', '파문', '일으키면서도', '독자', '공명', '보인다', '뉴욕타임스', '놀라울', '아름다운', '산문', '믿을', '없을', '폭력', '내용', '조합', '충격', '가디언', '크라는', '해외', '서평', '받았고', '스페인', '산클레멘테', '문학상', '받는', '세계', '뜨거운', '반응', '일으켰다', '국내', '부', '가까이', '판매', '되었다', '채식주의자', '날', '육식', '거부', '하며', '가족', '갈등', '빚기', '시작', '영혜', '중심', '인물', '등장', '장편소설', '소설', '영혜', '둘러싼', '세', '인물', '남편', '형부', '시선', '서술', '되며', '영혜', '단', '번', '주도', '화', '위치', '얻지', '못', '가족', '이름', '자행', '가부장', '폭력', '폭력', '저항', '하며', '금식', '동물성', '벗어던지고', '나무', '되고자', '영혜', '보여주는', '식물', '상상력', '경지', '모든', '세대', '독자', '아우르며', '크나큰', '공명', '이루어', '낼']"
사피엔스,유발 하라리 조현욱 이태수,김영사,년 월 일,13,인문,"['이스라엘', '하이파', '태어나', '영국', '옥스퍼드', '대학교', '중세', '전쟁사', '박사학위', '예루살렘', '히', '브리', '대학교', '역사학', '교수', '재직', '중이', '역사', '생물학', '관계', '호모', '사피', '엔', '스', '동물', '본질', '차이', '역사', '진보', '방향성', '역사', '속', '행복', '문제', '광범위한', '질문', '주제', '연구', '인문학', '분야', '창의성', '독창', '성', '대한', '블론', '스키', '수상했고', '군대', '역사', '관', '논문', '몬카', '수상했다', '이스라엘', '아카데미', '사이언스', '선정', '되었고', '다보스', '열린', '세계', '경', '포럼', '인류', '미래', '관해', '기', '조', '연설', '호모', '데', '우스', '독일', '유력', '경제', '지인', '델스블', '라트', '꼽', '가장', '통찰', '력', '영향력', '경제', '도서', '선정', '되었다기', '선', '세기', '사피', '엔', '스', '위해', '인류', '과거', '미래', '탐색', '인류', '부작', '사피', '엔', '스', '호모', '데', '우스', '세기', '위', '제언', '세계', '개국', '출', '간', '되어', '부', '글로벌', '베스트셀러', '되면서', '세기', '사상계', '신데렐라', '떠오른', '유발', '하라', '리', '유발', '하라', '리', '르네상스', '전쟁', '회고록', '인류', '부작', '사상', '배경', '선행', '연구', '하라', '리', '옥스퍼드', '대학교', '박사학위', '논문', '역사', '미래', '바라보는', '새', '롭고', '대담한', '관점', '제시', '하라', '리', '사상', '원류', '일별', '차례']","['출', '간', '주년', '쇄', '부', '기념', '유발', '하라', '리', '특별', '서문', '수록', '인공', '지능', '시대', '알아야', '코딩', '마음', '역사', '미래', '대한', '가장', '논쟁', '대담한', '대', '서사', '문명', '배', '타고', '진화', '바다', '항해', '인류', '나아갈', '인가', '책', '사랑', '밖에', '없다', '재러드', '다이아몬드', '천재', '사상가', '뉴욕타임스', '유발', '하라', '리', '대표', '작', '사피', '엔', '스', '불황', '이라는', '수식어', '전혀', '어색하지', '않은', '국내', '출판', '시장', '에서도', '사피', '엔', '스', '인문', '교양', '분야', '트렌드', '주도하며', '기준', '쇄', '발행', '부', '판매', '놀라운', '기록', '거두고', '인류', '역사', '미래', '종횡무진', '가로지르는', '사피', '엔', '스', '통찰', '불확실하고', '복잡한', '세계', '이해', '대비', '데', '필요하다', '책', '서두', '원서', '출', '간', '돌아보고', '위기', '상황', '맞은', '인류', '건네는', '제언', '특별', '서문', '수록', '되었다', '인류', '어려운', '상황', '맞고', '난국', '헤쳐', '나가기', '위해', '해야', '할까', '저자', '나은', '위', '키', '워드', '이해', '강조', '출', '간', '주년', '서문', '글로벌', '베스트셀러', '출', '간', '개인', '소', '보다는', '유례', '없는', '난관', '헤쳐', '나가기', '위해', '동료', '사피', '엔', '스', '전하', '호소', '담겨']"
종의 기원,정유정,은행나무,년 월 일,12,소설시희곡,"['소설가', '전남', '함평', '출생', '대학', '시절', '국문과', '소설', '숙제', '써', '주면서', '창작', '대한', '갈증', '달랬고', '직장', '다닐', '감각', '잃지', '않기', '위해', '홀로', '무수', '히', '쓰고', '버리는', '고독', '시절', '보내기도', '하였다', '소설', '쓰는', '세계', '발', '딛고', '어른', '창턱', '손', '뻗는', '중학교', '학년', '아들', '성장', '모습', '스스로', '지나', '온', '십', '대의', '기억', '속', '또래', '에너지', '변덕', '스러', '움', '한순간', '영악', '함', '같은', '심리', '상태', '생생하게', '떠올랐으며', '유쾌하게', '종횡무진', '이야기', '끌', '가는', '입심', '돋보인다는', '평', '걸친', '구상', '집필', '끝', '탄생', '스프링', '캠프', '천만', '원', '고료', '세계', '청소년', '문학상', '수상', '문단', '주목', '받기', '시작', '등단', '쏟아지는', '원고', '청탁', '거절', '치밀한', '자료', '조사', '취재', '바탕', '심장', '쏴라', '집필', '에만', '몰두해', '다시', '억', '원', '고료', '세계문학', '수상하는', '영예', '안았고', '작품', '심사', '위원', '강렬한', '주', '의식', '탁월한', '구성', '스토리', '관통', '유머', '반전', '빼어나다는', '평', '들었다', '스프링', '캠프', '날', '갑자기', '낯선', '뛰어든', '열', '세', '애송이', '펼치는', '개판', '여행', '청룡열차', '탄', '같은', '속', '도감', '문체', '유머', '가득', '담긴', '입담', '속', '펼쳐지는', '십', '대들의', '풋풋한', '사랑', '비밀스러운', '성장', '이야기', '담았다', '차기작', '심장', '쏴라는', '정신병원', '배경', '옥죄', '운명', '맞서', '새로운', '향', '탈출', '꿈꾸는', '두', '젊은이', '고군', '분투', '정신병원', '형상', '화한다', '작가', '말', '운명', '생존', '이야기', '가깝게', '삶', '죽음', '의미', '배운', '작가', '간호사', '했던', '경험', '죽음', '대한', '특별한', '게', '했다는', '점', '전달', '하였다', '심사', '위원', '강렬한', '주', '의식', '탁월한', '구성', '스토리', '관통', '유머', '반전', '빼어나다는', '평', '들었다', '발표', '장편소설', '밤', '종', '기원', '주요', '언론', '서점', '책', '선정', '되며', '큰', '화제', '모았고', '영미권', '비롯', '프랑스', '독일', '핀란드', '중국', '일본', '브라질', '해외', '개국', '번역', '출판', '되면서', '많은', '독자', '사랑', '받고', '에도', '에세이', '정유', '정의', '히말라야', '환상', '방황', '정', '유정', '이야기', '이야기', '하다가', '진', '지니', '완전한', '행복', '출', '간']","['손꼽아', '기다려', '온', '소설', '악', '존재', '점화', '되는가', '심연', '건져', '올린', '본성', '두운', '숲', '작가', '정유', '정이', '돌아왔다', '펴내는', '작품', '압도', '서사', '폭발', '이야기', '힘', '많은', '독자', '뜨거운', '사랑', '받아', '온', '정유', '정이', '전작', '만에', '장편소설', '종', '기원', '독자', '찾았다', '새로운', '작품', '내놓을', '작품', '기다리게', '작가이기에', '만에', '만나는', '신작', '향', '독자', '기대는', '만큼이나', '높게', '쌓였을', '작품', '안', '늘', '허를', '찌르는', '반전', '선사', '했던', '작가답게', '작품', '정유', '정의', '상상력', '전혀', '방향', '빛', '발', '미지', '세계', '아닌', '내면', '깊숙한', '곳', '독자', '초대', '지금껏', '악', '대한', '시선', '집요하게', '유지', '해온', '작가', '신작', '종', '기원', '이르러', '악', '되었다', '비교', '없는', '정', '유정', '만의', '독보', '스타일', '악', '대한', '한층', '세련되고', '깊이', '통찰', '선보인다']"
미드나잇 라이브러리  평행우주 에디션,매트 헤이그 노진선,인플루엔셜,년 월 일,12,소설시희곡,"['영국', '요크셔', '출신', '동화', '작가', '겸', '소설가', '출', '간', '첫', '소설', '영국', '가족', '비롯', '하여', '편의', '성인', '대상', '작품', '편의', '동화', '청소년', '소설', '발표', '해왔다', '대', '초반', '정신', '위기', '맞은', '절벽', '끝', '서서', '스스로', '생', '마감', '하려던', '우울증', '불안장애', '깨닫고', '사랑', '사람과', '가족', '도움', '받아', '건강', '회복했다', '오랜', '독서', '글쓰기', '싸운', '끝', '전업', '작', '가로', '삶', '시작', '글', '이란', '어둠', '속', '발견', '일종', '구원', '셈이었다기', '발', '상상력', '유머', '위트', '더해진', '작품', '아동', '성인', '세대', '막론', '독자', '많은', '호평', '특히', '출', '간', '미드나이트', '라이브러리', '뉴욕타임스', '베스트셀러', '영국', '아마존', '종합', '베스트셀러', '독일', '슈피겔', '주', '연속', '베스트셀러', '되며', '세계', '약', '부가', '판매', '되었다', '저자', '개인', '이야기', '담은', '에세이', '발표', '우울증', '극복', '과정', '담은', '지나는', '법', '영국', '위', '권', '머무는', '장기', '베스트셀러', '오르며', '마음', '건강', '대한', '시대', '가장', '영향력', '작가', '평', '미드나이트', '라이브러리', '주인공', '후회', '책', '펼쳤지만', '현실', '세계', '위로', '책', '가장', '두운', '밤', '에도', '빛', '찾을', '있다는', '희망', '메시지', '발견', '있을', '요크셔', '주', '셰필드', '태어나', '헐', '대학교', '영문학', '역사', '공부', '했고', '리즈', '대학교', '석사', '과정', '마쳤다', '뉴욕', '타임스', '재능', '탁월한', '작가', '라고', '극찬', '했고', '선데이', '익스', '프레', '스', '상상력', '풍부한', '젊은', '작가', '라고', '평', '기발한', '상상력', '유머', '위트', '더해진', '작품', '독자', '큰', '공감', '위로', '주며', '많은', '사랑', '받고', '첫', '판타지', '동화', '그림자', '숲', '비밀', '출', '간되', '해리', '포터', '마법사', '돌이', '받았던', '영국', '어린이', '직접', '선정', '상인', '레슬리', '스마', '티', '즈', '어워드', '수상', '카네기', '메달', '최종', '후보', '세', '번', '오르면서', '동화', '작', '가로서도', '인정', '부모님', '갑작스러운', '죽음', '시작', '그림자', '숲', '비밀', '영국', '전통', '판타지', '동화', '맥', '이으며', '매트', '헤이그', '어린이', '책', '작가', '로서', '가능성', '활짝', '열어', '주었다', '저자', '두', '번째', '소설', '에코', '보이므로', '소설', '인공', '지능', '가진', '에코', '위해', '온갖', '미래', '배경', '외계인', '유머', '위트', '삶', '들여다본', '소설', '휴먼', '외계인', '기록', '에드거상', '최종', '후보', '올랐고', '영화', '판권', '팔려', '작가', '직접', '각본', '쓰고', '우울증', '극복', '과정', '담은', '에세이', '살아야', '이유', '영국', '베스트셀러', '되며', '마음', '건강', '대하', '시대', '가장', '영향력', '작가', '자리매', '김', '주요', '작품', '휴먼', '영국', '가족', '리들리', '가족', '있으며', '어린이', '청소년', '위', '책', '썼다', '작품', '세계', '개', '언어', '번역', '되었다', '아내', '안드레아', '살아야', '천', '이유', '주는', '두', '루카스', '펄', '요크셔']","['밤', '시', '죽기', '에만', '열리는', '마법', '도서관', '두', '번째', '기회', '드립니다', '국내', '주요', '서점', '종합', '베스트셀러', '위', '책', '선정', '뉴욕타임스', '베스트셀러', '위', '영국', '아마존', '종합', '베스트셀러', '위', '매트', '헤이그', '소설', '미드나이트', '라이브러리', '출', '간', '만에', '독자', '마음', '사로잡으며', '눈물', '웃음', '뭉클한', '감동', '선사', '죽기로', '결심', '주인공', '노라', '시드', '삶', '죽음', '사이', '존재', '미스터리', '도서관', '미드나이트', '라이브러리', '눈', '뜨며', '두', '번째', '기회', '얻는', '소설', '노라의', '가장', '완벽한', '삶', '찾는', '모험', '따라가며', '있', '음', '살아가는', '대한', '깊은', '통찰', '보여준다', '책', '덮는', '기대', '된다', '반려', '책', '만났다', '다시', '봐야겠다는', '힘', '얻었다', '책', '읽은', '독자', '뜨거운', '반응', '힘', '입어', '주요', '서점', '책', '선정', '되었고', '열기', '되고', '삶', '대한', '공감', '삶', '대한', '긍정', '살아야', '이유', '깊은', '통찰', '력', '매트', '헤이그', '작가', '보내는', '공감', '위로', '메시지', '세대', '성별', '아우르며', '세계', '독자', '마음', '사로잡았다', '뉴욕타임스', '베스트셀러', '위', '영국', '아마존', '종합', '베스트셀러', '위', '기록', '했고', '미국', '아마존', '뉴욕타임스', '주', '독일', '슈피겔', '에서도', '주', '연속', '장기', '베스트셀러', '올랐다', '덴마크', '이탈리아', '스페인', '루마니아', '타이완', '이란', '세계', '각지', '출', '간되', '며', '글로벌', '인기', '누리']"
아버지의 해방일지,정지아,창비,년 월 일,12,소설시희곡,"['전라남도', '구례', '태어났으며', '중앙', '대학교', '문예', '창작', '학과', '박사', '과정', '마쳤다', '빨치산', '딸', '출', '간', '했고', '고욤나무', '조선일보', '신춘문예', '소설', '부문', '당선', '되었다', '소설', '집', '행복', '봄빛', '숲', '대화', '자본주의', '이효석', '문학상', '한무숙', '문학상', '소설', '노근리', '평화', '문학상', '수상하였다', '밖에', '저서', '로는', '청소년', '소설', '숙자', '어둠', '숲', '떨어진', '번째', '눈물', '노', '구치', '이야기']","['새삼', '스럽게', '경탄', '스럽다', '압도', '몰입', '감', '먹', '먹한', '감동', '정지아', '손끝', '펼쳐지는', '시대', '온기', '미스터리', '같은', '헤쳐', '온', '역사', '격랑', '안', '발견', '끝', '끝내', '강인한', '김유정', '문학상', '심훈', '문학', '대상', '이효석', '문학상', '수상하며', '문학', '성', '두루', '입증', '받은', '리얼', '리스트', '정지아', '무려', '만에', '장편소설', '발표', '써내는', '작품', '삶', '현', '존', '정확하게', '묘사', '하며', '독자', '평단', '찬사', '받아', '온', '작가', '역사', '상흔', '가족', '사랑', '엮어낸', '대작', '선보임으로써', '선', '굵은', '서사', '목', '마른', '독자', '모금', '청량음료', '같은', '해갈', '선사', '탁월한', '언어', '세공', '소설', '새로운', '화법', '제시', '문학평론가', '정홍', '하기를', '거듭', '해온', '정지아', '시대', '풍', '미한', '빨치산', '딸', '이래로', '다시', '초심', '돌아가', '이야기', '다룬다', '소설', '전직', '빨치산', '죽음', '일간', '만을', '배경', '다루지만', '장례식', '장', '얽히고', '설킨', '이야기', '따라가다', '보면', '해방', '현대', '사의', '질곡', '생생하게', '드러난다', '웅장', '스케일', '손', '놓을', '없는', '몰입', '감', '동시', '안겨주는', '정지아', '만이', '가능한', '서', '사적', '역량', '소설', '진정한', '묘미', '어쩌면', '가벼', '움', '죽었다', '젠장', '시작', '첫', '챕', '터', '독자', '감', '잡겠지만', '책', '진중한', '주', '의식', '에도', '불구', '잡고', '진지한', '소설', '아니다', '남도', '구수한', '입말', '풀어', '낸', '일화', '서글프지만', '피식', '피식', '웃기', '울분', '솟다', '말고', '따', '뜻', '추천', '서', '김미월', '해진']"
우리가 빛의 속도로 갈 수 없다면,김초엽,허블,년 월 일,12,소설시희곡,"['소설가', '년생', '포스텍', '화학', '전공', '생화학', '석사', '학위', '관내', '분실', '빛', '속도', '없다', '면', '과학', '문학상', '중단', '편', '대상', '가작', '수상하며', '작품', '활동', '시작', '쓴', '책', '소설', '집', '빛', '속도', '없다면', '원통', '안', '소녀', '지은', '책', '사이보그', '되다가', '여러', '앤솔러지', '참여', '작가', '문학동네', '젊은', '작가', '수상했다', '우주', '대해', '상상', '걸', '좋아하지만', '우주', '직접', '가고', '싶지는', '않은', '작가', '환상', '시공간', '여행', '외계', '행성', '탐사', '이야기', '열광한다', '취미', '두', '달마', '바뀌는데', '가장', '오래', '가는', '건', '게임', '집', '모든', '종류', '게임', '콘솔', '커다란', '스크린', '구비', '게임방', '만들고', '스스로', '완전히', '격리', '계획', '세우고']","['우아한', '계보', '후', '지난', '겨울', '바이오', '센서', '만드는', '과학', '였던', '김', '초연', '작가', '소설', '쓴다', '관내', '분실', '과학', '문학상', '중단', '편', '부문', '대상', '필명', '낸', '빛', '속도', '없다면도', '동시', '우아한', '계보', '라', '불리', '며', '작품', '활동', '시작', '김', '초연', '작가', '후', '더욱', '도약', '만이', '그려', '낼', '김', '초연', '특유', '작', '품세', '계', '보여주었다', '투명하고', '아름답지만', '순진하지만은', '않은', '에도', '없는', '어딘가', '있을', '같은', '근사한', '세계', '손', '잡힐', '듯', '이야기', '담아', '냈다', '개', '위성', '뜨는', '곳', '에서도', '지지', '않는', '마음', '표', '제작', '빛', '속도', '없다', '면', '매력', '할머니', '과학자', '주인공', '등장', '인물', '소설', '고통', '기꺼이', '감내', '있는지', '생', '끝', '최선', '다한', '다는', '인지', '자꾸만', '묻는', '듯', '문학상', '긴', '초엽', '작품', '더욱', '확장', '세계', '그려', '낸다', '작가', '질문', '단단해진듯', '개', '위성', '뜨는', '행성', '홀로', '남겨져', '외계인', '조우', '될지라도', '스펙트럼', '고통', '없는', '유토피아', '짐짓', '모르는', '질문', '않고', '살아갈', '있을', '에도', '순례', '돌아오지', '않는가', '그럼에도', '불구', '세계', '세계', '알아야겠다고', '용기', '내는', '마음', '사랑', '우정', '말', '하며', '지지', '않는', '마음', '분투', '태도', '긴', '초엽', '소설', '소녀', '영웅', '금메달', '리스트', '필요', '없다', '김', '초엽', '정상', '비정상', '성공', '실패', '주류', '비주류', '경계', '끊임없이', '질문', '미션', '실패했다고', '비난', '받는', '우주인', '일지', '라도', '우주', '영웅', '관', '하여', '소녀', '에게는', '존재', '응원', '성공', '실패', '인가', '우주', '미션', '실패했지만', '소녀', '응원', '성공했다면', '삶', '실패한', '삶', '있을까', '소녀', '영웅', '금메달', '리스트', '필요', '없다', '경계', '선', '소설가', '김초', '업은', '질문', '쨍하', '게', '빛나는', '이야기', '들려준다', '재미있게']"
천문학자는 별을 보지 않는다,심채경,문학동네,년 월 일,11,에세이,"['천문학자', '행성과학', '경희대학교', '우주과학', '우주탐사', '학과', '학사', '석사', '박사', '과정', '박사', '후', '연구원', '학술', '연', '교수', '신분', '바꿔가며', '간', '목성', '토성', '혜성', '타이탄', '성', '간과', '달', '수성', '누', '볐다', '천', '문', '연구원', '자리', '옮겨', '달', '탐사', '프로젝트', '참여', '네이처', '달', '착륙', '주년', '맞아', '미래', '달', '과학', '이끌어', '차세대', '과학자', '지목', '회신', '될지', '모를', '신호', '우주', '흘려', '보내며', '온', '우주', '뿐인가를', '깊이', '무', '해한', '동경', '하늘', '자연', '우주', '동경']","['창백한', '푸른', '점', '속', '천문학자', '일상', '살아가며', '우주', '사랑', '법', '네이처', '미래', '달', '과학', '이끌', '과학자', '주목', '신채', '경의', '첫', '에세이', '이론물리학자', '김상욱', '씨', '김혜리', '기자', '강력', '추천', '천문학자', '눈', '바라본', '일상', '멀고도', '가까운', '우주', '예측', '범위', '넘어선', '대해', '말', '천문학', '이라는', '표현', '쓴다', '아름다운', '대해', '서는', '별처럼', '빛난다고', '말', '간절히', '원할', '면', '별자리', '운', '점치', '며', '우주', '기운', '하길', '빌기도', '정작', '천문학자', '천문학', '이란', '달', '별', '우주', '란', '의미', '일까', '할리우드', '영화', '속', '과학자', '액션', '스릴', '넘치고', '미', '항공우주', '국', '론', '머스크', '우주', '탐사', '일지', '화려하기', '지', '없지만', '그런', '뉴스', '천문학', '딴', '이야기', '치부', '만드는', '아닐까', '천문학자', '별', '보지', '않는다', '속', '천문학자', '신채', '경이', '보여주는', '천문학', '세계', '그러한', '스펙', '터', '클과는', '거리', '멀다', '빛과', '어둠', '우주', '비밀', '궁금해하는', '천문학자', '골치', '아픈', '현실', '숙제', '그날그날', '해결', '해야', '비밀', '풀기', '위해', '과학', '골몰', '뿐', '지구', '돌고', '흐른다는', '우주', '고도', '일상', '진리', '안', '살아가는', '천문학자', '이야기', '그러하기에', '더욱', '새', '롭고', '아름답다', '그런', '좋았다', '남', '보기', '엔', '게', '대체', '뭘', '까', '싶은', '즐겁게', '몰두하는', '남', '끼치거나', '정치', '싸움', '만들어내지도', '않을', '대단한', '명예', '부가', '따라오는', '아니요', '텔레비전', '휴대전화', '보편', '삶', '방식', '바꿔놓을', '영향력', '지닌', '아닌', '그런', '열정', '바치는', '신호', '도달', '데', '수백', '걸릴', '곳', '하염없이', '전파', '흘려', '보내며', '온', '우주', '뿐인가를', '깊이', '무', '해한', '그런', '동경', '동경', '하늘', '자연', '우주', '동경', '프롤로그']"
지구 끝의 온실,김초엽,자이언트북스,년 월 일,11,소설시희곡,"['소설가', '년생', '포스텍', '화학', '전공', '생화학', '석사', '학위', '관내', '분실', '빛', '속도', '없다', '면', '과학', '문학상', '중단', '편', '대상', '가작', '수상하며', '작품', '활동', '시작', '쓴', '책', '소설', '집', '빛', '속도', '없다면', '원통', '안', '소녀', '지은', '책', '사이보그', '되다가', '여러', '앤솔러지', '참여', '작가', '문학동네', '젊은', '작가', '수상했다', '우주', '대해', '상상', '걸', '좋아하지만', '우주', '직접', '가고', '싶지는', '않은', '작가', '환상', '시공간', '여행', '외계', '행성', '탐사', '이야기', '열광한다', '취미', '두', '달마', '바뀌는데', '가장', '오래', '가는', '건', '게임', '집', '모든', '종류', '게임', '콘솔', '커다란', '스크린', '구비', '게임방', '만들고', '스스로', '완전히', '격리', '계획', '세우고']","['김', '초연', '첫', '장편소설', '간절히', '기다려', '온', '이야기', '이미', '폭넓은', '독자', '층', '형성', '하며', '열렬한', '사랑', '받고', '김', '초연', '작가', '스트로', '멸망한', '세계', '첫', '장편소설', '무대', '삼았다', '지난해', '말', '플랫폼', '연재', '발표', '이야기', '반년', '훌쩍', '넘는', '수정', '한층', '무르', '익도록', '만들었다', '장', '구성', '세부', '장면', '문장', '완전히', '새롭게', '탄생', '지구', '끝', '온실', '드디어', '독자', '만난다', '지구', '끝', '온실', '자이언트', '북스', '번째', '도서', '김중혁', '첫', '시리즈', '소설', '초인', '간', '배명훈', '장편소설', '빙글빙글', '우주', '군', '국문학', '빛나는', '명의', '작가', '즐거움', '키', '워드', '쓴', '단편소설', '묶은', '앤솔로지', '놀이터', '시', '작가', '자유로운', '상상력', '응원', '하며', '가장', '작품', '선보일', '있도록', '해온', '자이언트', '북스', '주인공', '긴', '초엽', '지구', '끝', '온실', '출', '간하였다']"
